FID,Street,City,State,County,Zip Code,Assessed_Hurricane,Times_Flooded,In_Flood_Zone,Flood_Zone,GlobalID,Flood_Hazard_Zone,x,y,zone_type,In Zone,Not in Zone
1604,Sims Dr,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,f1777639-3c76-4c70-a28b-ae70df2a6dcd,Yes,-78.98163096,33.68946103,,,
1605,Sims Dr,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,2649216c-c1f2-492b-99e3-7341a314bef8,Yes,-78.98182203,33.68959998,,,
1606,Beverly St,Myrtle Beach,SC,Horry County,29588,Florence,1,No,X,0e6a1c72-30bf-45a2-ab52-43538b39a232,Yes,-78.98083496,33.69624199,,,
1607,Geddings Dr,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,6a505da8-f75b-4f10-b77a-34e539371a96,Yes,-78.98085697,33.68788599,,,
1608,Geddings Dr,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,b4bc549d-2760-4813-8fc3-ab0dbe46f293,Yes,-78.98059996,33.687722,,,
1609,44th Ave N,Myrtle Beach,SC,Horry County,29577,Matthew,1,No,X,0cfe2d33-c261-4920-b194-ed9a5c930164,No,-78.86374199,33.72809402,,,
1610,Old Carriage Ct,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,ab7b9856-acaa-46e7-9a24-1060e9392e11,Yes,-78.98390297,33.68279696,,,
1611,Dry Valley Loop,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,11d83700-267b-44e9-85f5-af86c51b33d7,Yes,-78.97554999,33.676671,,,
1612,Foster Ave,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,cc191678-89ca-4e88-856b-9b402ff350dc,No,-79.01688498,33.65913497,,,
1613,Palmetto Glen Dr,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,14fb30b2-d34a-47b4-ab22-2976b594ac10,No,-78.98802202,33.66788598,,,
1614,Grousewood Dr,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,82f17444-15ba-4955-9df7-61fedd0caade,No,-78.99722499,33.65872896,,,
1615,Stillwood Dr,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,b24df31a-1991-490d-b9b2-87f8ec692386,No,-78.99931699,33.66040503,,,
1616,Springside Dr,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,ce673f9c-c79a-43e6-817a-fe13e6fe0c5f,No,-79.00879799,33.66137397,,,
1617,Springside Dr,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,45396644-4501-4336-872e-41ae06331756,No,-79.00940597,33.65985098,,,
1618,Leonard Lp,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,cb91f2f0-313d-4b02-9f53-c43b4a57d938,No,-79.02177397,33.66190199,,,
1619,Cedar Trace Dr,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,42cbd299-6d39-462e-83ac-0c35d10804df,No,-79.03206597,33.64827601,,,
1620,Cedar Trace Dr,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,2c523b63-23f6-4c60-a6ca-1c83c6c7ca69,No,-79.03233304,33.64821798,,,
1621,Pelican Lake Ct,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,1835fb29-b7dd-4630-9b7c-0f07ccac70f1,No,-79.02896202,33.64901701,,,
1622,Tern Hall Dr,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,b45c8f79-0974-4e8f-9daa-50691ea6aa37,No,-79.028236,33.64596802,,,
1623,Ternberry Dr,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,e347f805-110f-499a-977a-57e80b8f5e68,No,-79.03106704,33.64589503,,,
1624,Trace Run,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,7247ddb8-58bd-423b-bc9e-79128417c931,No,-79.037664,33.65040798,,,
1625,Deer Trace Cir,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,a7d6dd61-afd5-4293-9708-c16bae64e853,No,-79.03809402,33.648185,,,
1626,Royal Pine Dr,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,fac8a265-0407-4c87-9c7a-dab39e6c6cfd,No,-79.04458696,33.64527897,,,
1627,Byrnes Ln,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,585bfacf-ef13-478e-b976-2f897bb97fe1,No,-79.06564302,33.65921999,,,
1628,Chamberlin Rd,Myrtle Beach,SC,Horry County,29588,Florence,1,No,X,2a71a1ed-39a1-405f-9399-d58e51aef2c6,No,-79.06152496,33.65198998,,,
1629,Timmerman Rd,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,6232ba50-3aed-465d-b606-26a3eb660f5f,No,-79.05470199,33.655788,,,
1630,Chamberlin Rd,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,a12b33e5-c238-4e13-868c-9211b53ccaa4,No,-79.06251697,33.651228,,,
1631,Magnum Dr,Conway,SC,Horry County,29527,Florence,1,Yes,AE,ac2dfaab-1fee-4c60-8947-148f938caebf,Yes,-79.11382703,33.67179902,,,
1632,Martin Luther Dr,Conway,SC,Horry County,29527,Florence,1,Yes,AE,baebe7c8-6878-41e5-ae83-34c881517e23,Yes,-79.114466,33.67291997,,,
1633,Martin Luther Dr,Conway,SC,Horry County,29527,Florence,1,Yes,AE,104506ff-82fe-44c1-bec9-b77f521bbdbe,Yes,-79.112261,33.67230402,,,
1634,Magnum Dr,Conway,SC,Horry County,29527,Florence,1,Yes,AE,7ca12c59-a359-490c-ab6e-567deb988d79,Yes,-79.11208897,33.672201,,,
1635,Martin Luther Dr,Conway,SC,Horry County,29527,Florence,1,Yes,AE,f15bbbbc-c67f-4b6d-baa8-0439e65f34db,Yes,-79.11216398,33.67257802,,,
1636,Martin Luther Dr,Conway,SC,Horry County,29527,Florence,1,Yes,AE,a9c66aef-ca89-4814-8145-5c1f76fbbe12,Yes,-79.10921598,33.67264702,,,
1637,Martin Luther Dr,Conway,SC,Horry County,29527,Florence,1,Yes,AE,4862f0c3-e4a5-46f2-991a-ae557235533d,Yes,-79.10979602,33.67252097,,,
1638,Bucksport Rd,Conway,SC,Horry County,29527,"Matthew, Florence",2,Yes,AE,e8543bad-8fd9-4b60-bdec-23ff4192f053,Yes,-79.10812201,33.67237198,,,
1639,Broadway St,Conway,SC,Horry County,29527,Florence,1,Yes,AE,18dcbc1d-6ca4-402e-a58c-80b082fc145b,Yes,-79.10817097,33.67109597,,,
1640,Broadway St,Conway,SC,Horry County,29527,Florence,1,Yes,AE,00f04dd2-5baa-4e57-a463-bda1cacb0367,Yes,-79.108494,33.670539,,,
1641,Frazier Rd,Conway,SC,Horry County,29527,Florence,1,Yes,AE,57a9a24c-012a-470b-a37a-23837784d358,No,-79.113322,33.66550599,,,
1642,Bucksport Rd,Conway,SC,Horry County,29527,Florence,1,Yes,AE,3a036cc1-b439-42aa-93a8-52c8586bc4b9,Yes,-79.10768103,33.67119099,,,
1643,Railroad Dr,Conway,SC,Horry County,29527,"Matthew, Florence",2,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,326b650c-5666-45fd-b4c4-ac992fe2716e,Yes,-79.10024397,33.67861396,,,
1644,Hickman Dr,Conway,SC,Horry County,29527,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,4bc13eb5-18b7-4adb-a6ce-fac4d75056e9,No,-79.10584999,33.67249802,,,
1645,Bucksport Rd,Conway,SC,Horry County,29527,Matthew,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,7d52be34-4732-43f8-91d7-90b898acc896,No,-79.10605804,33.66677603,,,
1646,Bucksport Rd,Conway,SC,Horry County,29527,Florence,1,No,X,184570d0-658b-49a2-9d97-f901eb0e31da,No,-79.10519602,33.66612602,,,
1647,Bucksport Rd,Conway,SC,Horry County,29527,Matthew,1,No,X,2fd23632-2a90-4c40-b1cb-25a99873d536,No,-79.102583,33.65986197,,,
1648,Frazier Rd,Conway,SC,Horry County,29527,"Matthew, Florence",2,Yes,AE,3f162a33-bb5f-45eb-87ef-7295c6dd5b47,No,-79.11327196,33.66559197,,,
1649,Beaver Run Dr,Conway,SC,Horry County,29527,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,64d30f3e-d74b-4659-9e6c-4b41dd2fbe4e,No,-79.14251401,33.67448997,,,
1650,S Hwy 701,Conway,SC,Horry County,29527,Florence,1,Yes,AE,829753f5-c060-4e86-85bf-5c317d5fa401,Yes,-79.13722698,33.67134103,,,
1651,Little Hill Dr,Conway,SC,Horry County,29527,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,41e98bb2-77bb-4b08-9167-e2471d7c4e7e,Yes,-79.13916402,33.66950998,,,
1652,Sunningdale Ln,Myrtle Beach,SC,Horry County,29588,Matthew,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,efc2a5c3-1900-4f76-98f2-b4035371f661,Yes,-79.06195903,33.63895604,,,
1653,Sunnehanna Dr,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,fa01848f-58ec-4542-9428-3f9088fde397,No,-79.05482398,33.64152798,,,
1654,Sunnehanna Dr,Myrtle Beach,SC,Horry County,29588,Florence,1,No,X,c2be8ddc-e7b9-4b84-9394-13485521167b,No,-79.05482398,33.64152798,,,
1655,Sunnehanna Dr,Myrtle Beach,SC,Horry County,29588,Florence,1,No,X,d19d8230-fb07-446a-8d6d-08af11480d23,No,-79.05482398,33.64152798,,,
1656,Terra Vista Dr,Myrtle Beach,SC,Horry County,29588,Florence,1,No,X,bfc390e2-c29c-4fa9-ae44-645da5ccd015,No,-79.04163204,33.64941199,,,
1657,St George Ln,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,fc5337cd-0dcb-41eb-83cc-62a2ad5f8366,Yes,-79.06320301,33.63866997,,,
1658,Sunnehanna Dr,Myrtle Beach,SC,Horry County,29588,Florence,1,No,X,4cb973dc-bb06-4652-a846-4e4b59c6291d,No,-79.05482398,33.64152798,,,
1659,St George Ln,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,2390dd21-845c-40ef-9c33-4d29c785f29a,Yes,-79.06304698,33.63897197,,,
1660,Sunnehanna Dr,Myrtle Beach,SC,Horry County,29588,Florence,1,No,X,114901dd-ddde-402d-bb47-2f87b92163a6,No,-79.05482398,33.64152798,,,
1661,Sunnehanna Dr,Myrtle Beach,SC,Horry County,29588,Florence,1,No,X,39c798b6-8ee1-440e-b506-c90d3bc6ed8f,No,-79.05482398,33.64152798,,,
1662,Sunnehanna Dr,Myrtle Beach,SC,Horry County,29588,Florence,1,No,X,06cc8d9a-30a4-459e-a075-52fe80e905c7,No,-79.05482398,33.64152798,,,
1663,Sunnehanna Dr,Myrtle Beach,SC,Horry County,29588,Florence,1,No,X,d392c187-c3a4-4284-9848-8d56428ce5d2,No,-79.05482398,33.64152798,,,
1664,Sunnehanna Dr,Myrtle Beach,SC,Horry County,29588,Florence,1,No,X,0393f8d3-8500-45d7-a174-31ac6529020d,No,-79.05482398,33.64152798,,,
1665,Sunnehanna Dr,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,ea1528fa-0394-4434-9c37-08f6252ad104,No,-79.05482398,33.64152798,,,
1666,St George Ln,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,84311181-8146-4908-aab1-b279f2a8c0b2,Yes,-79.06359504,33.63908998,,,
1667,Sunnehanna Dr,Myrtle Beach,SC,Horry County,29588,"Matthew, Florence",2,No,X,f68ba324-16aa-460d-9f40-5c6c3ea209b9,No,-79.05482398,33.64152798,,,
1668,Sunnehanna Dr,Myrtle Beach,SC,Horry County,29588,Florence,1,No,X,b8036114-c6da-496b-a772-5c8deba15ebf,No,-79.05482398,33.64152798,,,
1669,Hwy 707,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,9e1ea446-e811-4d50-89f0-22ce4aaa201e,No,-79.02983698,33.64095497,,,
1670,Hwy 707,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,0fa2dc50-317a-4eb6-a9e2-f9ad9f4e81fc,No,-79.02878002,33.64173798,,,
1671, ,Longs,SC,Horry County,29568,Matthew,1,No,X,45ba45c3-fa2c-4129-9b8c-d8fd33f057a8,No,-78.73306999,33.93851002,,,
1672,Hwy 707,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,75cf3726-cf9a-4766-ac36-ad99bed6a94f,No,-79.03144703,33.63891303,,,
1673,Hwy 707,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,d7a1e179-3c16-45b5-9272-1abb368e828f,No,-79.03132603,33.63847903,,,
1674,Hwy 707,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,d563638b-70cf-480a-9db2-edf5be6e1679,No,-79.031995,33.63825302,,,
1675,Daisy Rd,Loris,SC,Horry County,29569,Matthew,1,No,X,047f626b-5595-48ce-9e7f-b96184ba72bd,No,-78.91271499,33.99896998,,,
1676,Holmestown Rd,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,6c1b76f9-d25d-4cd7-89f2-4e87fa8706e8,No,-79.03009102,33.629434,,,
1677,McLamb Dr,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,214c38ff-8f7f-458b-8574-0471c69177cb,No,-79.01520702,33.64248203,,,
1678,Deerfield Ave,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,b31bb80d-a270-4454-88ff-1410608b6d3e,No,-78.98973601,33.63438198,,,
1679,Deerfield Ave,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,fb76c1a6-d105-4f2b-9a33-e30f2e720101,No,-78.98635196,33.63074399,,,
1680,Little Pee Dee Rd,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,f2fa56e5-28fa-4d4c-bf40-0047add5a57d,Yes,-79.01615797,33.62203499,,,
1681,Southwood Dr,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,ab1db216-cb72-44ae-b026-5ff41c99e3d5,No,-78.975481,33.64166701,,,
1682,Basin Tr,Murrells Inlet,SC,Georgetown County,29576,Matthew,1,No,X,f3047723-b2c2-42d3-9b4b-a68b053a012d,Yes,-79.01895802,33.55373101,,,
1683,Bay Tree Ln,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,1211bbfc-5b62-4502-890b-99b66b8371cd,No,-78.96982197,33.63636703,,,
1684,Bay Tree Ln,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,97f1a7e8-3834-42d8-a819-a962c22107a0,No,-78.97168104,33.636676,,,
1685,Bay Tree Ln,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,05d82700-acb1-4905-b92e-978742862a80,No,-78.97062704,33.637817,,,
1686,Gibson Ave,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,d01b0989-0b19-4df0-8207-ff2f3ee072a0,No,-78.97151997,33.63898199,,,
1687,Gibson Ave,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,a131ebaf-49a6-4966-a513-2c630cad17b2,No,-78.97183096,33.63881603,,,
1688,Gibson Ave,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,587251c0-ab20-4bd2-b6b6-b5fb96ef963d,No,-78.97461996,33.63653599,,,
1689,Gibson Ave,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,38a79525-48a4-4aea-9df2-ace639fe5345,No,-78.97425201,33.63699199,,,
1690,Sandpiper Ln,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,ff0df9c9-5ed6-4a65-9996-03e221c67520,No,-78.97622903,33.63668602,,,
1691,Pilothouse Dr,Myrtle Beach,SC,Horry County,29577,Matthew,1,No,X,101ca687-4132-48cb-82c1-e66bc8b9b1dc,No,-78.91617997,33.71761199,,,
1692,Bay Tree Ln,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,d724955c-a967-4f9e-ba0f-b06e52fae0c1,No,-78.96831702,33.63515496,,,
1693,Bay Tree Ln,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,c7bf98c3-204e-46c1-a96a-5d774290174c,No,-78.96866297,33.63529602,,,
1694,Dick Pond Rd,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,8cf6507a-d81e-44b7-a0d7-87817032a831,No,-78.96703702,33.63612396,,,
1695,Bay Tree Ln,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,4686b8bc-9a7c-41c3-a334-cce966de4720,No,-78.96714796,33.63499603,,,
1696,Live Oak Ct,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,065c16f4-a8b6-416a-87e5-ed6f7a1bcf23,No,-78.96428404,33.63147302,,,
1697,Live Oak Ct,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,e79cb00c-7af5-4d4f-a1d9-7716fc1dadbb,No,-78.96439902,33.631652,,,
1698,Lakeview Cir,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,7c2f08ca-2a51-4b34-89bc-69f00b77caf1,No,-78.96717904,33.63179501,,,
1699,Lake View Cir,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,f5f52680-504b-4509-98e8-75cce772f8c0,No,-78.96836499,33.63216697,,,
1700,Lake View Cir,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,09e0e574-6bc3-4a9d-a3a2-af504a950534,No,-78.96767796,33.63148798,,,
1701,Conifer Ln,Murrells Inlet,SC,Horry County,29576,Matthew,1,No,X,25227012-4f6c-4342-8baa-30c491967468,Yes,-79.04273499,33.61134999,,,
1702,Bobwhite Ln,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,6775f6e5-b239-4bd8-875d-fd7170bef99e,No,-78.97701496,33.63570296,,,
1703,Riverside Dr,Conway,SC,Horry County,29526,Matthew,1,Yes,AE,f8c4d851-5211-496d-a177-3a9f64df08de,Yes,-79.00990696,33.82936498,,,
1704,Cardinal Dr,Conway,SC,Horry County,29526,Matthew,1,No,X,d137fb2a-d499-40f2-872e-114d1abf7325,No,-79.00949804,33.80975502,,,
1705,Bay Tree Ln,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,f44f2f8a-d453-45d0-a465-bbda60883c2b,No,-78.97559302,33.63376599,,,
1706,Crooked Pine Dr,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,b3a2638e-aa54-473f-9f9a-3b413136822b,No,-78.96962102,33.633644,,,
1707,Crooked Pine Dr,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,529cdbd2-7bf0-4399-8156-e5ce8762c1e3,No,-78.97198799,33.633698,,,
1708,Crooked Pine Dr,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,f265c909-3477-446a-8763-c306349292ac,No,-78.97216801,33.63346898,,,
1709,Crooked Pine Dr,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,71b4c539-2601-4529-8cf1-c673e9f3644e,No,-78.96967097,33.634287,,,
1710,Bay Tree Ln,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,02139ee8-d789-4649-8f6d-537b49ce6958,No,-78.96960197,33.636163,,,
1711,Bay Tree Ln,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,dddff866-963b-4e9b-b6ad-1bb1d5fc6d6b,No,-78.97626101,33.62958203,,,
1712,Bay Tree Ln,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,ca4ddc5d-5932-429a-a0f1-8b07079b26c2,No,-78.97709599,33.63083703,,,
1713,Platt Blvd,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,ba1d229b-e323-48cd-8cbc-4751c61b8330,No,-78.98037799,33.630316,,,
1714,Gibson Ave,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,8bf9b476-653e-48e9-8b4b-f47582622f02,No,-78.98161497,33.62988301,,,
1715,Tree Cir,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,001723ac-fef6-4a97-80ed-93118897ccf2,No,-78.982779,33.63015601,,,
1716,Tree Cir,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,621743ab-be06-4c7a-bd7f-da9fd1fbb981,No,-78.98296801,33.63101796,,,
1717,Marbella Dr,Murrells Inlet,SC,Horry County,29576,Matthew,1,No,X,8958c347-9fec-49f9-bfc6-41c6ff0c202c,No,-79.04987103,33.60206501,,,
1718,Tree Cir,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,ddff24c7-faea-4b37-b7d2-33416908d4ec,No,-78.98407698,33.63059297,,,
1719,Tree Cir,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,2c6ad461-af36-4b1c-826c-8ba2951eee59,No,-78.983113,33.63057802,,,
1720,Tree Cir,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,8e2f87a1-f808-4f57-a9b4-7f091f385c79,No,-78.98348301,33.62982998,,,
1721,Platt Blvd,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,d231340f-eae7-4bb1-bd0f-b171385e1797,No,-78.97810498,33.62884303,,,
1722,Fairway Ridge Dr,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,5da70b9c-82d8-474c-ac3b-28eaf07cb895,No,-78.98267399,33.62890197,,,
1723,Plantation Dr,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,c83e2392-a0db-443c-b339-f7c514f89d2a,No,-78.97829704,33.62256998,,,
1724,Plantation Dr,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,f2038810-7ca4-4e53-a823-3f6de8503153,No,-78.97807803,33.62267104,,,
1725,Plantation Dr,Myrtle Beach,SC,Horry County,29575,Joaquin,1,No,X,46287651-926d-432a-9fcc-5736b90488f2,No,-78.97787402,33.62329699,,,
1726,Plantation Dr,Myrtle Beach,SC,Horry County,29575,Joaquin,1,No,X,e8dc791d-fcbd-459c-a16e-5cd0978e2b8d,No,-78.97856698,33.62298296,,,
1727,Plantation Dr,Myrtle Beach,SC,Horry County,29575,Joaquin,1,No,X,c2e8b626-8784-4281-83cc-6a701d7ec7ad,No,-78.98006304,33.62282902,,,
1728,Hwy 17,Little River,SC,Horry County,29566,Matthew,1,No,X,759be52b-6b10-4bcb-ae8b-223d7c408a88,No,-78.62416498,33.87050003,,,
1729,Avalon Dr,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,5fd7d6c5-3284-4621-8444-70d35bdad9a8,No,-78.98449398,33.62370002,,,
1730,Bay Tree Ln,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,6f96663c-dc2d-4786-89b5-6b069051ae02,No,-78.976413,33.62834203,,,
1731,Crooked Pine Dr,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,ba80bedb-0f57-4370-820d-5b18ea45545d,No,-78.97388397,33.62872201,,,
1732,Deer Creek Rd,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,0fb1b085-c72b-42d4-93dc-bf9a5429a3e4,No,-78.97401701,33.626309,,,
1733,Plantation Dr,Myrtle Beach,SC,Horry County,29575,"Joaquin, Matthew",2,No,X,738aa21b-4681-4cdb-a6f8-4d6f29c1120e,No,-78.97741202,33.62350598,,,
1734,Plantation Dr,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,d83d4cbc-2c3d-495b-8093-dd7546795aed,No,-78.97852701,33.62246099,,,
1735,Plantation Dr,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,675e0798-f4f6-4da0-9461-392843cce147,No,-78.97933899,33.62233001,,,
1736,Pinewood Cir,Conway,SC,Horry County,29526,Matthew,1,No,X,79b36a6b-33e5-4272-8909-29bb33a08465,No,-79.05979903,33.84609396,,,
1737,Oak Moss Ct,Murrells Inlet,SC,Georgetown County,29576,Matthew,1,No,X,29c11b00-305b-4a9a-82bc-dc4e7a15e99e,Yes,-79.02887497,33.561101,,,
1738,Glenns Bay Rd,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,8653d4e1-ba08-4ddd-9785-faabb2754f9a,No,-78.98501904,33.61571296,,,
1739,Stonegate Dr,North Myrtle Beach,SC,Horry County,29582,Matthew,1,No,X,55d9c704-5eb0-4984-9710-6c21934f1e1d,No,-78.759693,33.819698,,,
1740, ,Surfside Beach,SC,Horry County,29575,Matthew,1,Yes,AE,a26704b7-04bf-4888-826a-ed2288420021,Yes,-78.97308897,33.60600304,,,
1741,Pierce Pl,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,13929928-6ab0-4dac-862d-7bedbf29bccc,No,-78.992472,33.61465897,,,
1742,Meadow Oak Dr,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,f3486d6f-e515-4c5d-848d-417c67ce11b3,No,-78.98893902,33.61418198,,,
1743,Caropine Dr,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,107be75b-a3d8-4f89-9ade-9a28f8d52909,No,-78.98871103,33.609181,,,
1744,Caropine Dr,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,45ffaacc-d598-4c0f-9bee-c81d77f33607,No,-78.98911698,33.60979403,,,
1745,Misty Pine Dr,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,f80a52b5-dd08-46a1-b675-5c5aa18006ba,No,-78.98958904,33.61231702,,,
1746,Gulfstream Ct,Myrtle Beach,SC,Horry County,29575,Matthew,1,No,X,18311448-b3df-43f7-99ab-608f3b5a14d6,No,-78.99481499,33.60775502,,,
1747,McDowell Shortcut Rd,Murrells Inlet,SC,Horry County,29576,Matthew,1,No,X,33730f0c-d002-473a-902b-82c925e54650,Yes,-79.03498999,33.60850003,,,
1748,Grand Cypress Way,Murrells Inlet,SC,Horry County,29576,Matthew,1,No,X,43ff7e3e-7aac-4ee2-98bc-e58affe0a251,No,-79.07074401,33.59881002,,,
1749,St Davids Ave,Myrtle Beach,SC,Horry County,29588,Florence,1,No,X,43a661a1-2c12-4dc4-a66c-37589cd5f167,No,-78.99617603,33.65302699,,,
1750,Buck Run Rd,Murrells Inlet,SC,Horry County,29576,Florence,1,Yes,AE,8f44e792-12e7-4f23-add8-4064e3fe004b,Yes,-79.05940898,33.59904998,,,
1751,Longridge Dr,Murrells Inlet,SC,Horry County,29576,Matthew,1,No,X,ee244fd3-e320-48f3-843d-4a3308a5e2ad,Yes,-79.06229401,33.59466903,,,
1752,Windover Ct,Murrells Inlet,SC,Horry County,29576,Matthew,1,Yes,AE,7ab0ad0a-038c-4d0c-a5c4-4205dd1fcc43,Yes,-79.06468703,33.59279399,,,
1753,Hwy 17th Byp,Murrells Inlet,SC,Horry County,29576,Matthew,1,No,X,f9039fc1-4326-49b3-93bf-05370f2ca223,No,-79.02785997,33.58745097,,,
1754,Parmelee Dr,Murrells Inlet,SC,Horry County,29576,Matthew,1,No,X,a732243e-737e-4350-8413-9ab8267de389,No,-79.04629097,33.58855102,,,
1755,Rum Gully Cir,Murrells Inlet,SC,Horry County,29576,Matthew,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,8ac2e2e4-03a2-45df-8a68-a9944abf0f41,Yes,-79.02196801,33.57374099,,,
1756,Rum Gully Rd,Murrells Inlet,SC,Horry County,29576,Matthew,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,50e23649-7895-4a61-a313-7f42eb4a81e6,Yes,-79.02111003,33.57323698,,,
1757,Cherry Dr,Surfside Beach,SC,Horry County,29575,Matthew,1,No,X,a5548fbb-d28f-4ac9-a857-80dd8cd5d08f,Yes,-78.97004799,33.61923901,,,
1758,Point Dr,Murrells Inlet,SC,Horry County,29576,Matthew,1,No,X,e0aa3518-1738-47d0-9074-7fb24f94b05c,Yes,-79.01453804,33.58275699,,,
1759,S Hwy 17,Murrells Inlet,SC,Horry County,29576,Matthew,1,No,X,042280fc-a60c-4eaf-a406-6bee14af72b6,Yes,-79.00884003,33.58785702,,,
